date,die_number,production_number,specific_weight,discard_thickness,stretch_reatio,press_start,press_finish,press_type,billet_size,billet_length,billet_lot_no,plan_billet_input,actual_billet_input,actual_ram_speed,actual_die_temp,ok_works,1st_billet_work_length,2nd_billet_work_length,work_qty_from_1st_billet,work_qty_from_2nd_billet,total_ng_works,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,351,billet_No01_work_length,billet_No02_work_length,billet_No03_work_length,billet_No04_work_length,billet_No05_work_length,billet_No06_work_length,billet_No07_work_length,billet_No08_work_length,billet_No09_work_length,billet_No10_work_length,billet_No11_work_length,billet_No12_work_length,billet_No13_work_length,billet_No14_work_length,billet_No15_work_length,billet_No16_work_length,billet_No17_work_length,billet_No18_work_length,billet_No19_work_length,billet_No20_work_length
âüèoì˙,å^î‘,ïiî‘,íPèd,ÉfÉBÉXÉJÅ[Éhå˙,ÉXÉgÉåÉbÉ`,äJén,èIóπ,âüèoéÌï ,ÉrÉåÉbÉgÉTÉCÉY,ÉrÉåÉbÉgí∑Ç≥,ÉrÉåÉbÉgêªë¢î‘çÜ,åvâÊÉrÉåÉbÉgêî,é¿ê—ÉrÉåÉbÉgêî,ÉâÉÄë¨Åié¿ë™Åj,ã‡å^â∑ìxÅié¿ë™Åj,ó«ïiêî,1stÉrÉåÉbÉgâüèoí∑Ç≥,2ndÉrÉåÉbÉgâüèoí∑Ç≥,1stÉrÉåÉbÉgêªïiêî,2ndÉrÉåÉbÉgêªïiêî,ëçïsó«êî,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,351,ÉrÉåÉbÉg01ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg02ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg03ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg04ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg05ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg06ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg07ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg08ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg09ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg10ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg11ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg12ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg13ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg14ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg15ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg16ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg17ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg18ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg19ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg20ñ{ñ⁄êªïií∑
2022-01-11,CG50H-V01C,C1G50L-M3324-20K,7.6,25,0.6,08:45:00,09:10:00,ÅZ,9,1200,145X2-E9J5891A,1,2,4,450,,34.5,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-11,CG40R-V01D,CG-040K02-35903A,4.226,25,0.6,08:20:00,08:40:00,ÅZ,9,1200,145X1-E9J5891A,1,1,4,455,,29,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-12,APT6-V01B,APTE00-96000150-D,4.31,35,0.3,09:15:00,10:50:00,Åú,9,1200,"130X6-E9H6039A, 148X7-E9H6039A, 149X7-E9H6039A",15,20,6,450,,29.5,29.799999237061,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,29.799999237061,29.049999237061,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2022-01-12,MXW16B-V01D,P3801001-M,3.31,25,0.6,08:50:00,08:55:00,ÅZ,9,1200,130X1-E9H6039A,1,1,5,445,,36.299999237061,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-12,MXW20B-V02D,P3801101-M,6.42,25,0.6,08:25:00,08:45:00,ÅZ,9,1200,146X1-E9H6039A,1,1,6,436,,18.799999237061,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-12,CRQ40B-V01D,P4730005-D,4.95,40,0.6,08:05:00,08:25:00,ÅZ,9,1200,146X1-E9H6039A,1,1,5.7,428,,23.89999961853,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23.89999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-11,SY30MP-V01D,SY30M-20-E-1,4.22,25,0.6,15:10:00,16:10:00,Åú,9,1200,146X5-E9H6039A,5,5,2,473,,29.5,30.60000038147,12,13,64,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,30.60000038147,30.60000038147,30.60000038147,30.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-12,APT4-V01B,APTE00-98000565-D,3.06,35,0.6,12:50:00,14:15:00,Åú,9,1200,"143X7-E9H6039A,120X7-E9H6039A,139X6-E9H6039A",15,20,6.1,440,,43,42,12,12,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,42,42,43,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2022-01-13,DXT192M1-V01D,DXT192-11-3,1.85,25,0.6,10:10:00,11:25:00,Åú,9,600,"76X7-E9J6033A, 191X7-E9J6095A, 73X1-E9J6033A",15,15,3.9,465,,31.799999237061,33.400001525879,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31.799999237061,33.400001525879,33.599998474121,33.700000762939,33.799999237061,33.799999237061,33.599998474121,33.799999237061,33.900001525879,33.799999237061,33.799999237061,33.900001525879,33.900001525879,33.900001525879,33.799999237061,0,0,0,0,0
2022-01-13,PS32B-V01D,S502A61T32X06X27,1.983,25,0.8,09:20:00,09:35:00,ÅZ,9,600,190X1-E9H6120A,1,1,2.3,460,,30.799999237061,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-13,PS40B-V01D,S502A61T40X09X27,3.063,25,0.8,09:00:00,09:15:00,ÅZ,9,1200,145X1-E9J5891A,1,1,3,449,,41.099998474121,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.099998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-13,MGPL25B2-V01D,MGP25A-AC904-30K,5.51,25,0.6,08:15:00,08:35:00,ÅZ,9,1200,139X1-E9H6039A,1,1,4,449,,22,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-13,MGPL20B2-V01D,MGP20A-AC903-30K,4.49,25,0.6,08:35:00,08:50:00,ÅZ,9,1200,124X1-E9H6039A,1,1,4,445,,27.200000762939,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.200000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,CQ63T-V02C,C2Q63-04-J0782AK,5.53,50,0.6,15:00:00,15:53:00,Åú,9,1200,46X6-E9H6011A,6,6,6.6,478,,45.299999237061,47,18,19,5,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.299999237061,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,CUJ12A-V01D,CUJ12A-AD252-20K,1.07,35,1,09:40:00,10:40:00,Åú,9,600,215X4-E9J6095A,20,4,1.5,457,,29,29,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,MSQ30B2-V01D,P6260301-D,5.19,35,0.6,08:00:00,09:25:00,Åú,9,1200,"124X6-E9H6039A,67X7-E9H6011A,46X1-E9H6011A",14,14,5.1,445,,47.599998474121,48.599998474121,19,20,9,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.599998474121,48.599998474121,48.400001525879,48.599998474121,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,CUJ12A-V01D,CUJ12A-AD252-20K,1.07,35,1,09:05:00,11:45:00,Åú,9,600,"215X3-E9J6095A, 224X7-E9J6095A, 123X3-E9H6011A, 226X7-E9U6102A",20,20,1.5,443,,29.10000038147,29,12,12,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.10000038147,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
2022-01-15,CQ50T-V01B,C2Q50-04-J0781-K,4.8,35,0.4,08:45:00,09:00:00,Åú,9,1200,55X1-E9H6011A,1,1,4.1,452,,25.799999237061,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,MSQ50B2-V01D,P6260401-D,6.76,35,0.6,08:15:00,08:35:00,ÅZ,9,1200,55X1-E9H6011A,1,1,3.7,423,,17.60000038147,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,PS40B-V01D,S502A61T40X09X27,3.063,25,1,12:45:00,13:10:00,ÅZ,9,1200,137X1-E9J5891A,1,1,3,435,,39.900001525879,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.900001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,MXW20B-V02D,P3801101-M,6.42,25,0.6,14:20:00,14:38:00,ÅZ,9,1200,55X1-E9H6011A,1,1,6,430,,18.799999237061,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-17,SY30MP-V01D,SY30M-20-E-1,4.22,25,0.6,08:10:00,09:00:00,Åú,9,1200,55X3-E9H6011A,5,3,2,440,,29.39999961853,30.5,11,13,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.39999961853,30.5,30.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-17,DXT192M1-V01D,DXT192-11-3,1.85,25,0.6,09:30:00,10:25:00,Åú,9,600,"118X7-E9J6033A,88X6-E9J6033A",13,13,3.9,450,,33.799999237061,33.700000762939,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.799999237061,33.700000762939,33.799999237061,33.799999237061,33.799999237061,33.799999237061,33.799999237061,33.799999237061,33.799999237061,33.799999237061,33.799999237061,33.799999237061,33.799999237061,0,0,0,0,0,0,0
2022-01-17,CRQ40B-V01D,P4730005-D,4.95,40,0.6,12:55:00,14:00:00,Åú,9,1200,"51X7-E9H6011A,126X3-E9H6039A",10,10,5.7,436,,25.10000038147,25.200000762939,9,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.10000038147,25.200000762939,25.299999237061,25.299999237061,25.39999961853,25.39999961853,25.39999961853,25.39999961853,25.299999237061,25.39999961853,0,0,0,0,0,0,0,0,0,0
2022-01-18,MXW16B-V01D,P3801001-M,3.31,25,0.6,08:05:00,08:25:00,ÅZ,9,1200,126X1-E9H6039A,1,1,5,447,,37.299999237061,0,16,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-18,APT4-V01B,APTE00-98000565-D,3.06,35,0.6,08:30:00,11:10:00,Åú,9,1200,"126X3-E9H6039A,95X7-E9H6109A,112X7-E9H6109A,114X7-E9H6109A,105X7-E9H6109A,115X7-E9H6109A,103X2-E9H61",40,40,6.1,446,,42,42,12,12,8,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42,43,42,42,42,42,42,42.099998474121,42.099998474121,42.099998474121,42.099998474121,42.099998474121,42.099998474121,42.099998474121,42.099998474121,42.099998474121
2022-01-18,CUJ16A-V01D,CUJ16A-AD253-20K,1.52,25,1.2,12:50:00,15:50:00,Åú,9,600,"125X7-E9J6033A,114X7-E9J6033A,85X7-E9J6033A,95X7-E9J6033A,88X1-E9J6033A,230X1-E9J6102A",30,30,2.2,428,,39.400001525879,41,17,18,24,15,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.400001525879,41,41.200000762939,41.299999237061,41.299999237061,41.299999237061,41.299999237061,41.299999237061,41.200000762939,41.299999237061,41.299999237061,41.400001525879,41.299999237061,41.400001525879,41.400001525879,41.400001525879,41.299999237061,41.400001525879,41.400001525879,41.400001525879
2022-01-19,SY50M-V01B,SY5000-20-1,4.44,50,0.6,09:55:00,10:40:00,Åù,9,1200,103X5-E9H6109A,5,5,9.3,469,,28.5,26.799999237061,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,26.799999237061,26.5,26.799999237061,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-19,CQ50T-V01B,C2Q50-04-J0781-K,4.8,35,0.2,10:45:00,11:30:00,Åú,9,1200,101X5-E9H6109A,5,5,4.1,465,,26.89999961853,26.200000762939,11,11,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.89999961853,26.200000762939,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-20,MSQ30B2-V01D,P6260301-D,5.19,35,0.6,09:05:00,10:45:00,Åú,9,1200,"102X1-E9H6109A, 55X1-E9H6011A, 111X7-E9H6109A, 91X7-E9H6109A",16,16,5.1,445,,47.700000762939,8,19,32,12,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.700000762939,8,58,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-20,SY30MP-V01D,SY30M-20-E-1,4.22,25,0.6,08:40:00,09:00:00,ÅZ,9,1200,102X1-E9H6109,1,1,2,439,,29.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-20,MSQ50B2-V01D,P6260401-D,6.76,35,0.3,08:15:00,08:25:00,ÅZ,9,1200,102X1-E9H6109A,1,1,3.7,445,,18.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-19,CQ63T-V02C,C2Q63-04-J0782AK,5.53,50,0.6,15:10:00,16:05:00,Åù,9,1200,"101X2-E9H6109A, 102X2-E9H6109A",10,4,6.6,473,,45.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-20,CRQ40B-V01D,P4730005-D,4.95,40,0.4,13:00:00,14:30:00,Åú,9,1200,"113X7-E9H6109A, 115X7-E9H6039A, 113X1-E9H6039A",15,15,5.7,449,,23.799999237061,25.299999237061,8,10,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,23.799999237061,25.299999237061,25.39999961853,25.299999237061,25.299999237061,25.39999961853,25.299999237061,25.39999961853,25.299999237061,25.39999961853,25.299999237061,25.39999961853,25.299999237061,25.299999237061,25.10000038147,0,0,0,0,0
2022-01-20,MGPM32B2-V01D,MGP32A-AC895-30K,8.15,25,0.6,14:35:00,15:00:00,ÅZ,9,1200,113X2-E9H6039A,2,2,4,433,,31,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-21,CUJ12A-V01D,CUJ12A-AD252-20K,1.07,35,1,08:35:00,10:20:00,Åú,9,600,"124X7-E9J6033A, 122X5-E9J6033A",12,12,1.5,451,,29,26.5,11,11,16,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26.5,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
2022-01-21,MGPM40B2-V01D,MGP40A-AC896-30K,9.68,30,0.6,08:05:00,08:35:00,ÅZ,9,600,113X2-E9H6039A,2,2,4,453,,26.200000762939,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.200000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-21,CUJ16A-V01D,CUJ16A-AD253-20K,1.52,25,1.2,12:45:00,13:30:00,Åú,9,600,"122X2-E9J6033A, 100X5-E9J6033A",24,7,2.2,436,,41.099998474121,41.200000762939,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.099998474121,41.200000762939,41.299999237061,41.299999237061,41.099998474121,41.299999237061,41.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,CRQ40B-V01D,P4730005-D,4.95,40,0.5,12:50:00,13:40:00,Åú,9,1200,110X2-E9H6109A,7,7,5.7,426,,25.200000762939,25.200000762939,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.200000762939,25.200000762939,25.299999237061,25.299999237061,25.299999237061,25.299999237061,25.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,CQ50T-V01B,C2Q50-04-J0781-K,4.8,35,0.4,09:15:00,10:00:00,Åú,9,1200,110X5-E9H6109A,5,5,4.1,453,,25.700000762939,26.700000762939,10,11,54,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.700000762939,26.700000762939,26.89999961853,26.89999961853,26.89999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,MGPM25B2-V01D,MGP25A-AC894-30K,6.19,35,0.6,08:50:00,09:10:00,ÅZ,9,1200,113X1-E9H6039A,1,1,5.8,431,,19.60000038147,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,MGPL12B2-V01D,MGP12A-AC901-30K,2.46,25,0.6,08:30:00,08:45:00,ÅZ,9,1200,113X1-E9H6039A,1,1,4,443,,26.200000762939,24.39999961853,7,7,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.200000762939,24.39999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,CXS20S3-V01D,CXS20A-BA023-20K,2.082,25,0.6,08:10:00,08:25:00,ÅZ,9,600,131X1-E9J6033A,1,1,4,440,,35,0,11,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-24,CUJ16A-V01D,CUJ16A-AD253-20K,1.52,25,1.2,08:30:00,10:30:00,Åú,9,600,"131X5-E9J6033A,100X2-E9J6033A,77X7-E9J6033A,67X7-E9J6033A",20,21,2.2,445,,39.5,39.599998474121,17,18,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,39.599998474121,41,42,42,42,42,42,42,42,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5
2022-01-24,XLA25B2-V01B,XLA25-1B-S,7.28,35,0.6,12:50:00,14:35:00,Åú,9,1200,"87X2-E9H6109A,144X7-E9H6039A,147X7-E9H6039A,104X4-E9H6109A",20,20,5,445,,35,35,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0
2022-01-24,CQ63T-V02C,C2Q63-04-J0782AK,5.53,50,0.6,15:00:00,16:10:00,Åú,9,1200,"104X3-E9H6109A,106X7-E9H6109A",10,10,6.6,484,,45.400001525879,47,19,20,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.400001525879,47,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-24,CRQ15B-V01C,P4730002-D,1.98,25,0.8,08:05:00,08:25:00,ÅZ,9,600,131X1-E9J6033A,1,1,2.3,439,,25.299999237061,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-26,XLA40B2-V01B,XLA40-1B-S,12.34,50,0.6,08:25:00,08:50:00,Åú,9,1200,154X2-E9H6039A,2,2,6,430,,19.60000038147,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-26,MSQ50B2-V01D,P6260401-D,6.76,35,0.6,08:05:00,08:20:00,ÅZ,9,1200,154X1-E9H6039A,1,1,3.7,437,,17.60000038147,0,6,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-25,XLA16B2-V01B,XLA16-1B-S,4.85,35,0.6,08:10:00,09:30:00,Åú,9,1200,"90X7-E9H6109A,109X7-E9H6109A,107X3-E9H6109A",17,17,6.8,460,,26.200000762939,26.39999961853,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.200000762939,26.39999961853,26.39999961853,26.39999961853,26.39999961853,26.39999961853,26.39999961853,26.39999961853,26.39999961853,26.39999961853,26.5,26.5,26.5,26.5,26.5,26.5,26.5,0,0,0
2022-01-25,CRQ30B-V01D,P4730004-D,4.08,35,0.6,13:00:00,14:30:00,Åú,9,1200,"118X6-E9H6039A,153X7-E9H6039A",13,13,3.4,430,,29.799999237061,31,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.799999237061,31,31.10000038147,31.10000038147,31.10000038147,31.10000038147,31.10000038147,31.10000038147,31.10000038147,31.10000038147,31.10000038147,31.10000038147,31.200000762939,0,0,0,0,0,0,0
2022-01-25,MSQ30B2-V01D,P6260301-D,5.19,35,0.5,09:30:00,10:40:00,Åú,9,1200,"107X4-E9H6109A,108X7-E9H6109A,118X1-E9H6039A",12,12,5.1,432,,47.700000762939,48.5,19,20,9,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.700000762939,48.5,48.799999237061,48.700000762939,48.700000762939,48.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-10,MXS25TB-V02D,P3800602-M-2,4.22,35,0.6,09:45:00,10:00:00,ÅZ,9,1200,43X1-E1A5700A,1,1,4.7,430,,29.60000038147,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-10,MXS25TB-V01D,P3800602-M-2,4.22,35,0.6,08:10:00,09:35:00,Åú,9,1200,"1X7-E1A5700A,44X7-E1A5700A,43X1-E1A5700A",15,15,4.7,430,,30.200000762939,30.39999961853,12,13,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.200000762939,30.39999961853,30.5,30.5,30.5,30.5,30.5,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,0,0,0,0,0
2022-02-10,MSQ20B2-V01D,P6260201-D,4.66,35,0.6,11:15:00,11:40:00,Åú,9,1200,93X2-E9H60109A,15,2,5.5,440,,26,26,11,12,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-10,MSQ10B2-V01D,P6260101-D,3.26,35,0.6,10:10:00,11:00:00,Åú,9,1200,154X4-E9H6039A,15,4,5.5,440,,37.700000762939,38.700000762939,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.700000762939,38.700000762939,39,38.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-10,CUJ12A-V01D,CUJ12A-AD252-20K,1.07,35,1,13:20:00,14:30:00,Åú,9,600,115X7-E9J6033A,7,7,1.5,455,,29,26.10000038147,12,11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26.10000038147,30,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0
2022-02-10,MXS20TB-V02D,P3800502-M-2,2.64,35,0.6,12:55:00,13:20:00,ÅZ,9,1200,43X1,1,1,2.2,456,,47.799999237061,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
